review_id,prof_ID,rating,predicted_topic,review_clauses,similarity
9206,387,5.0,workload,he assigned two papers with clear outlines and three exams that he reviews for beforehand.,[0.38 0.38 0.47]
9206,387,5.0,instructional_effectiveness,attend lectures because much of the exam derives from what he discusses in class.,[0.55 0.31 0.54]
9207,387,5.0,instructional_effectiveness,i took his eh101 class and he is very clear and concise as to what he wants your essay to be constructed as.,[0.46 0.26 0.31]
9207,387,5.0,instructional_effectiveness,"he is very helpful, and although his teaching can get extremely boring, it is helpful when you sit down and write your essay.",[0.52 0.21 0.27]
9207,387,5.0,instructional_effectiveness,my writing has improved by taking his class.,[0.50 0.24 0.29]
9208,387,5.0,instructional_effectiveness,"fantastic teacher, always very willing to help out!",[0.50 0.29 0.29]
9208,387,5.0,workload,"don't worry if your first essay has a rough grade, once you learn what he looks for specifically, then it's a breeze!",[0.26 0.35 0.35]
9208,387,5.0,workload,can't wait to take him for eh102 next semester!,[0.25 0.29 0.33]
9208,387,5.0,misc,super cool guy!,[0.15 0.05 0.01]
9209,387,4.5,misc,cuevas is awesome!!,[0.11 0.08 0.03]
9209,387,4.5,instructional_effectiveness,he is so upbeat and loves to have discussions with his class.,[0.39 0.24 0.20]
9209,387,4.5,fairness,"he does grade somewhat hard, but if you come to class, take notes on the material, participate in discussion, etc... then you'll be fine!",[0.30 0.56 0.46]
9209,387,4.5,workload,"take him if possible, it'll be a favorite class!",[0.25 0.21 0.26]
9210,387,5.0,instructional_effectiveness,online class.,[0.44 0.20 0.41]
9210,387,5.0,workload,read assignments and do work and you should do fine in this class.,[0.42 0.34 0.57]
9210,387,5.0,workload,"not an easy a, but if you put in the time and do the assignments it is.",[0.37 0.40 0.55]
9211,387,2.0,misc,just don't do it.,[-0.02 0.04 0.07]
9212,387,2.0,misc,dude.,[0.04 -0.00 0.02]
9212,387,2.0,misc,just dont.,[0.01 0.02 0.05]
9212,387,2.0,misc,hes annoying.,[0.11 -0.01 -0.00]
9212,387,2.0,misc,"for the final group project, i told him my group wasnt working well together and he sent all of us an angry email.",[0.12 0.11 0.10]
9212,387,2.0,misc,i really couldve cussed him out,[-0.03 0.04 -0.08]
9212,387,2.0,fairness,but i needed my grade.,[0.29 0.43 0.41]
9212,387,2.0,misc,"but srsly, just say no.",[-0.03 0.09 -0.02]
9212,387,2.0,misc,he looks like one of the angry beavers too.,[0.03 -0.03 -0.07]
9212,387,2.0,instructional_effectiveness,that is the only thing that will get you through his class.,[0.33 0.26 0.29]
9213,387,2.5,fairness,"not an easy a. don't get me wrong, this guy is very nice, but he wants you to put alot of special effort into his class.",[0.43 0.48 0.47]
9213,387,2.5,misc,"that means talking to him, going to his office, going to library etc.",[0.13 -0.06 0.11]
9213,387,2.5,instructional_effectiveness,"when you write papers, your grade drops dramatically for each minute mistake for instance a misplaced comma so beware.",[0.40 0.32 0.38]
9214,387,3.5,instructional_effectiveness,mr cuevas is a decent professor.,[0.41 0.24 0.21]
9214,387,3.5,instructional_effectiveness,if you are looking to easily pass a literature class then take him because assuming you read you'll make an a with little effort.,[0.39 0.32 0.38]
9214,387,3.5,workload,"if you're an english major or someone interested in literature, then you'll be disappointed.",[0.31 0.18 0.37]
9214,387,3.5,instructional_effectiveness,"teaching aside, he's a really nice guy.",[0.38 0.24 0.17]
9215,387,4.5,instructional_effectiveness,awesome guy but don't take him for univ 101 if you want an easy a. his tests were all essay or short answer.,[0.42 0.33 0.40]
9215,387,4.5,workload,i had to spend a lot of time studying and didn't feel like i learned anything.,[0.35 0.28 0.54]
9215,387,4.5,instructional_effectiveness,if you're willing to put in the work you can easily make an a. he made the class interesting,[0.52 0.46 0.47]
9215,387,4.5,misc,but i still felt like it was a waste of time.,[0.10 0.09 0.13]
9216,387,2.0,instructional_effectiveness,"mr cuevas is a nice guy, however, i did not enjoy him much as a teacher.",[0.31 0.26 0.15]
9216,387,2.0,fairness,"he takes way too long to grade assignments, and never answered any of my emails.",[0.20 0.30 0.24]
9216,387,2.0,workload,"his class will challenge you, and it's a lot of work, so if you are looking for an easy a, you might want to find someone else.",[0.47 0.40 0.53]
9216,387,2.0,misc,"again, aside from this, i cannot reiterate how nice this guy is.",[0.17 0.11 -0.05]
9217,387,5.0,misc,i loved professor cuevas!,[0.20 0.10 0.08]
9217,387,5.0,misc,i will take him again!,[-0.01 0.03 -0.05]
9217,387,5.0,fairness,"he does expect you to try in his class, but if you put in effort to the class, he will see that and give you a grade to reflect that.",[0.27 0.46 0.42]
9217,387,5.0,instructional_effectiveness,"i have had teachers here that will not give you a good grade to be contrary, but professor cuevas is always open to helping, and to hearing new opinions.",[0.51 0.49 0.43]
9217,387,5.0,misc,take him!,[-0.01 0.04 -0.00]
9218,1248,4.0,instructional_effectiveness,this was an online class but she did a very good job of keeping instructions clear.,[0.40 0.22 0.33]
9218,1248,4.0,misc,i liked her and would take her again.,[0.01 0.05 -0.07]
9219,1248,5.0,misc,"if everyone is quiet when she asks questions, there will be a surprise quiz.",[0.21 0.15 0.22]
9219,1248,5.0,instructional_effectiveness,"read even if you don't understand because, if you ask questions, she will keep explaining in differnet ways until you get it.",[0.33 0.13 0.22]
9219,1248,5.0,fairness,do not skip the review day before a test.,[0.19 0.38 0.38]
9219,1248,5.0,workload,"if you don't do well, go to office hours and ask questions.",[0.35 0.29 0.56]
9219,1248,5.0,misc,she's nice if she sees you trying.,[0.06 0.09 0.02]
9220,1248,4.0,instructional_effectiveness,"feedback was good, though i had to have tracking changes in word explained to me.",[0.30 0.25 0.22]
9220,1248,4.0,instructional_effectiveness,pretty good for an online class.,[0.46 0.31 0.40]
9220,1248,4.0,instructional_effectiveness,"lots of reading, but i expected that because of the subject.",[0.40 0.14 0.40]
9220,1248,4.0,misc,i always got a fast response to my questions.,[0.19 -0.01 0.09]
9221,1248,5.0,workload,"i have anxiety issues, and i was afraid of online classes.",[0.33 0.15 0.43]
9221,1248,5.0,misc,ms sailors gave me her phone number and let me text call with issues during regular workday hours.,[0.11 0.03 0.05]
9221,1248,5.0,instructional_effectiveness,this helped me succeed in my very first online class.,[0.50 0.20 0.38]
9221,1248,5.0,workload,"there is a lot of reading, but i found the book helpful and informative.",[0.40 0.13 0.41]
9221,1248,5.0,instructional_effectiveness,i believe i learned a great deal in this class.,[0.55 0.22 0.35]
9222,1248,5.0,instructional_effectiveness,good teacher.,[0.41 0.24 0.24]
9222,1248,5.0,instructional_effectiveness,she gave clear explanations of mark ups on papers.,[0.36 0.19 0.19]
9222,1248,5.0,workload,"there is lots of reading, and you won't pass the quizzes if you do not read.",[0.45 0.23 0.50]
9222,1248,5.0,workload,you also need to pay attention to announcements and extra handouts.,[0.38 0.19 0.45]
9222,1248,5.0,misc,there is stuff not in the book that you will lose points for if you don't read the stuff she posts.,[0.21 0.12 0.12]
9223,1248,5.0,instructional_effectiveness,professor sailors is great.,[0.35 0.16 0.14]
9223,1248,5.0,workload,all of her assignments are pretty easy and you can tell she knows the subject very well.,[0.49 0.37 0.53]
9223,1248,5.0,workload,make sure to complete the assignments and do the discussion participation.,[0.48 0.42 0.66]
9223,1248,5.0,workload,the quizzes come straight from the book.,[0.24 0.22 0.34]
9223,1248,5.0,misc,take her if she is available.,[-0.00 0.03 0.05]
9224,1248,5.0,misc,easy.,[0.08 0.03 0.13]
9224,1248,5.0,workload,"if you do the work, you'll pass.",[0.21 0.35 0.58]
9225,1248,5.0,instructional_effectiveness,very easy and understand professor she will go over all things in class and provide any help you need and even extensions if you have a good reason.,[0.53 0.25 0.47]
9225,1248,5.0,misc,take her no matter what!,[-0.03 0.06 -0.03]
9226,1248,5.0,instructional_effectiveness,she was awsome and by far the easiest and best professor ive had at uab!,[0.31 0.16 0.18]
9227,1248,5.0,instructional_effectiveness,she is a great proffesor.,[0.39 0.17 0.21]
9227,1248,5.0,workload,if you come to class and listen you should be able to get an a. she wears black all the time.,[0.32 0.32 0.36]
9227,1248,5.0,workload,right before the test she will basically tell you what is on it just take good notes and you will do fine.,[0.23 0.31 0.43]
9228,1248,4.5,misc,ms sailors is very easy and helpful.,[0.21 0.11 0.21]
9228,1248,4.5,instructional_effectiveness,you have to go to class if you do not understand the stories.,[0.43 0.21 0.42]
9228,1248,4.5,workload,you really do not have to read just come to class and take notes and you are bound to get an a or b.,[0.43 0.39 0.53]
9228,1248,4.5,workload,but you have to study the notes of course for the exam.,[0.36 0.28 0.51]
9229,1248,5.0,instructional_effectiveness,she is very good.,[0.25 0.14 0.11]
9229,1248,5.0,instructional_effectiveness,if you go to class and take notes and listen.,[0.59 0.31 0.52]
9229,1248,5.0,workload,"you should be able to get a a even if you do not understand old english, she really goes over everything to where you can understand.",[0.34 0.33 0.38]
9230,1248,5.0,instructional_effectiveness,a very helpful and informative professor.,[0.61 0.27 0.38]
9232,1248,4.5,misc,"wow, ms sailors is so hot and smart too!",[0.20 0.08 0.06]
9232,1248,4.5,instructional_effectiveness,she showed us american psycho in class.,[0.34 0.20 0.24]
9232,1248,4.5,misc,it was so cool,[0.04 -0.03 -0.05]
9232,1248,4.5,misc,she's into the stuff i'm into!,[0.08 0.03 -0.03]
9243,1350,5.0,misc,i can't understand why some people don't like him.,[0.16 0.07 0.03]
9243,1350,5.0,instructional_effectiveness,his lecture is very logic and helpful to understand materials.,[0.56 0.14 0.28]
9243,1350,5.0,workload,his test is not bad at all as long as you study.,[0.19 0.40 0.46]
9244,1350,1.0,misc,terrible.,[0.02 0.13 0.04]
9244,1350,1.0,instructional_effectiveness,you cant understand him and he doesn't even know how to work webassign or blackboard.,[0.26 0.08 0.16]
9244,1350,1.0,misc,very thick accent with very poor english.,[0.18 0.07 0.18]
9244,1350,1.0,misc,don't take him unless you want to teach yourself.,[0.15 0.14 0.16]
9245,1350,4.0,instructional_effectiveness,very good teacher.,[0.49 0.30 0.28]
9245,1350,4.0,instructional_effectiveness,he's soft spoken but takes amazing notes.,[0.37 0.25 0.22]
9245,1350,4.0,instructional_effectiveness,he is the best drawer ever for a math instructor.,[0.44 0.20 0.21]
9245,1350,4.0,fairness,his test are exactly like the old ones that he gives out and he gives bonus on every test!,[0.16 0.29 0.21]
9246,1350,3.0,workload,he has a thick accent and gives a lot of homework.,[0.36 0.24 0.40]
9246,1350,3.0,workload,class was very challenging,[0.53 0.42 0.66]
9247,1350,5.0,misc,doctor vo is the sweetest old man!,[0.07 0.01 -0.05]
9247,1350,5.0,instructional_effectiveness,his lectures can be a little dull at times but they are incredibly informative and are indicative what his tests will be like.,[0.55 0.31 0.45]
9247,1350,5.0,instructional_effectiveness,gives study guides and practice tests for all tests including the final!,[0.45 0.27 0.43]
9248,1350,2.0,misc,he was a really sweet and nice guy. homework is really tough.,[0.20 0.19 0.21]
9249,1350,5.0,fairness,"i have him for cal ii, his tests are easy and always give 5 extra point for every test.",[0.24 0.38 0.37]
9249,1350,5.0,misc,would take him again.,[-0.03 0.06 -0.04]
9250,1350,3.0,workload,"calc 3 with him at first it was hard to understand him trust me you get used to his accent, give both online homework and homework he made up.",[0.39 0.25 0.39]
9250,1350,3.0,workload,test is heavily based off the problems he made so if you can solve them quick you'll ace his class,[0.45 0.36 0.48]
9251,1350,1.5,workload,not nearly as easy as expected.,[0.14 0.16 0.33]
9251,1350,1.5,instructional_effectiveness,"had to teach myself the course material because he is not only hard to understand, but also does not explain things well at all.",[0.52 0.28 0.43]
9251,1350,1.5,instructional_effectiveness,"he provides old tests as study material, but sneaks in several unexpected problems.",[0.46 0.36 0.46]
9251,1350,1.5,instructional_effectiveness,he is known for giving wrong answers in study guides without even realizing it.,[0.42 0.23 0.26]
9251,1350,1.5,misc,take someone else.,[-0.01 0.06 0.05]
9252,1350,4.0,misc,"he's a wonderful, sweet man but he can be hard to understand at times.",[0.25 0.08 0.09]
9252,1350,4.0,workload,"his test are hard because the proofs are very specific, but if you take detailed notes, complete the homework, and read the examples in the text book, it's manageable.",[0.32 0.23 0.49]
9253,1350,3.5,workload,i have him for calculus iii.,[0.32 0.26 0.32]
9253,1350,3.5,fairness,he would give 5 extra points on any tests and expected homework every monday.,[0.23 0.44 0.32]
9253,1350,3.5,misc,his accent will get better when you are used to it and try to sit at the front.,[0.04 0.01 0.06]
9253,1350,3.5,fairness,very lenient on partial credits.,[0.12 0.30 0.23]
9253,1350,3.5,misc,he is quite funny sometime.,[0.13 -0.03 -0.01]
9254,1350,3.5,workload,had for calculus iii.,[0.27 0.16 0.29]
9254,1350,3.5,instructional_effectiveness,"sometimes can be difficult to understand, but if you sit towards the front you should get it.",[0.25 0.09 0.21]
9254,1350,3.5,instructional_effectiveness,"if i saw his name listed for another math course, i would take him again in a heartbeat",[0.35 0.32 0.24]
9255,1350,3.0,instructional_effectiveness,super nice guy who makes calc much easier.,[0.30 0.17 0.16]
9255,1350,3.0,workload,"the webassign homework is disproportionately harder than the exams if you can do the homework, the exams will be a breeze, but they aren't too bad anyway.",[0.22 0.21 0.52]
9255,1350,3.0,workload,"go to class, review his lecture slides on blackboard, do the homework, and know the study guides well, and you will make an a. 1010 would recommend.",[0.44 0.39 0.49]
9256,1350,3.5,misc,very sweet man!,[0.01 0.01 -0.04]
9256,1350,3.5,instructional_effectiveness,if you're the type of person who needs their professor to explain everything in depth like me he's your guy.,[0.48 0.19 0.32]
9256,1350,3.5,workload,"gives old tests to study for your exam, takes attendance and if you don't miss more than two days you can replace your lowest test score with your final.",[0.37 0.36 0.52]
9256,1350,3.5,misc,"accent is not bad, but you may want to sit close to him bc he speaks softly",[0.08 0.01 0.10]
9257,1350,3.0,workload,he is a good teacher and the tests are pretty easy because he gives you old exams to study.,[0.45 0.35 0.49]
9257,1350,3.0,workload,"there is a good amount of homework online, and he takes attendance everyday.",[0.36 0.33 0.43]
